cluster	system	occurrence
5683	Lamassu_other	100
5684	cbass_other	33.33
5684	cbass_type_III	66.67
5685	meta	33.33
5685	Lamassu_Family	66.67
5686	PD-T4-6	100
5687	RM_type_II	33.33
5687	DMS_other	66.67
5688	AbiL	100
5689	cas_type_other	33.33
5689	cas_type_IV-A	66.67
5690	DMS_other	100
5691	AVAST_type_III	100
5692	Olokun	100
5693	Olokun	100
5694	DMS_other	66.67
5694	meta	33.33
5695	meta	66.67
5695	pycsar_other	33.33
5696	PD-T4-9	100
5697	gasdermin	100
5698	cas_type_III-A	100
5699	DMS_other	100
5700	cas_type_other	100
5701	meta	33.33
5701	Dynamins	66.67
5702	DMS_other	100
5703	AbiE	100
5704	brex_type_III	100
5705	cas_type_III-A	33.33
5705	cas_type_other	33.33
5705	cas_type_III-D	33.33
5706	cbass_type_I	100
5707	RM_type_HNH	100
5708	SEFIR	100
5709	cas_type_VI	100
5710	meta	66.67
5710	SEFIR	33.33
5711	DRT_class_I	100
5712	RM_type_II	100
5713	AbiL	100
5714	cas_type_I-E	100
5715	cas_type_other	100
5716	PD-Lambda-2	100
5717	cas_type_II-A	100
5718	Menshen	66.67
5718	Menshen_other	33.33
5719	RM_type_II	100
5720	hachiman_type_I	100
5721	Menshen	100
5722	RosmerTA	100
5723	TerY-P	100
5724	cas_type_IV-B	33.33
5724	cas_type_other	66.67
5725	HEC-01	100
5726	cbass_type_II	33.33
5726	Lamassu_Family	66.67
5727	Menshen	100
5728	DRT_other	33.33
5728	meta	66.67
5729	cas_type_III-B	100
5730	cas_type_I-E	100
5731	retron_III-A	100
5732	PD-Lambda-5	100
5733	cas_type_I-F1	100
5734	cas_type_III-A	66.67
5734	cas_type_III-B	33.33
5735	cas_type_other	100
5736	cas_type_other	100
5737	cas_type_other	100
5738	shedu	100
5739	meta	33.33
5739	Lamassu_Family	66.67
5740	PT_PbeABCD	100
5741	PD-T4-4	100
5742	Lamassu_other	100
5743	DMS_other	100
5744	gabija	100
5745	cbass_type_I	100
5746	PD-T4-4	100
5747	cas_type_I-E	100
5748	cas_type_I-F1	33.33
5748	cas_type_other	66.67
5749	pycsar_effector	66.67
5749	pycsar_other	33.33
5750	RosmerTA	100
5751	PD-T4-6	100
5752	druantia_other	100
5753	Azaca	100
5754	Azaca	100
5755	DMS_other	100
5756	AbiO-Nhi_family	100
5757	DMS_other	100
5758	Paris	100
5759	DMS_other	66.67
5759	meta	33.33
5760	SoFic	100
5761	DMS_other	100
5762	cas_type_III-A	33.33
5762	cas_adaptation	33.33
5762	cas_type_III-B	33.33
5763	RM_type_HNH	100
5764	Mokosh_TypeI	100
5765	Paris	100
5766	meta	33.33
5766	druantia_other	33.33
5766	cas_type_other	33.33
5767	cas_type_I-B1	66.67
5767	cas_type_other	33.33
5768	argonaute_type_I	100
5769	cas_type_III-B	100
5770	DMS_other	100
5771	argonaute_solo	100
5772	cas_type_I-A	100
5773	cas_type_I-A	100
5774	cas_type_I-A	100
5775	cas_type_III-B	100
5776	cas_type_I-B1	100
5777	Tiamat	100
5778	cas_type_IV-C	100
5779	DMS_other	66.67
5779	hma	33.33
5780	cas_type_III-A	100
5781	cas_type_III-G	100
5782	cas_type_III-B	33.33
5782	meta	33.33
5782	cas_type_other	33.33
5783	cas_type_III-A	100
5784	cas_type_I-D	66.67
5784	cas_type_other	33.33
5785	DMS_other	33.33
5785	PT_PbeABCD	66.67
5786	cas_type_III-B	100
5787	meta	33.33
5787	cas_type_other	66.67
5788	cas_type_I-F1	100
5789	cas_type_III-A	33.33
5789	cas_type_other	66.67
5790	meta	33.33
5790	cas_type_V	66.67
5791	cas_type_other	100
5792	cas_type_other	100
5793	meta	33.33
5793	cas_type_other	66.67
5794	AbiE	100
5795	DMS_other	100
5796	zorya_type_I	100
5797	RM_type_II	100
5798	DRT_class_II	100
5799	wadjet_other	100
5800	argonaute_type_I	100
5801	SoFic	100
5802	RosmerTA	100
5803	PD-T4-6	100
5804	SoFic	100
5805	thoeris_other	100
5806	ISG15-like_other	100
5807	cbass_type_I	100
5808	meta	100
5809	meta	100
5810	meta	100
5811	RM_type_II	80
5811	meta	20
5812	meta	100
5813	meta	100
5814	meta	100
5815	meta	20
5815	DRT_class_II	80
5816	meta	100
5817	meta	100
5818	meta	100
5819	meta	100
5820	meta	100
5821	mza_other	80
5821	meta	20
5822	meta	100
5823	meta	100
5824	meta	100
5825	meta	100
5826	meta	100
5827	meta	100
5828	Dpd	20
5828	DMS_other	80
5829	meta	100
5830	meta	100
5831	meta	100
5832	meta	100
5833	meta	100
5834	RM_type_II	40
5834	meta	60
5835	meta	100
5836	meta	100
5837	meta	100
5838	meta	100
5839	meta	100
5840	meta	100
5841	meta	100
5842	meta	100
5843	meta	100
5844	meta	100
5845	meta	60
5845	cbass_type_II	40
5846	meta	100
5847	DMS_other	40
5847	meta	60
5848	meta	100
5849	meta	100
5850	meta	100
5851	meta	100
5852	meta	100
5853	meta	100
5854	meta	100
5855	meta	100
5856	meta	100
5857	meta	100
5858	meta	100
5859	meta	100
5860	meta	100
5861	meta	100
5862	meta	100
5863	meta	100
5864	meta	100
5865	meta	100
5866	meta	100
5867	meta	100
5868	DMS_other	40
5868	meta	60
5869	meta	100
5870	meta	100
5871	meta	100
5872	meta	100
5873	meta	100
5874	meta	100
5875	meta	100
5876	meta	100
5877	meta	100
5878	meta	100
5879	Lamassu_other	40
5879	meta	60
5880	meta	100
5881	meta	100
5882	meta	100
5883	meta	100
5884	meta	100
5885	meta	100
5886	meta	20
5886	Lamassu_Family	80
5887	meta	100
5888	meta	100
5889	meta	100
5890	meta	100
5891	meta	100
5892	meta	100
5893	meta	100
5894	DRT_other	40
5894	meta	60
5895	meta	100
5896	meta	100
5897	meta	100
5898	meta	100
5899	meta	100
5900	meta	100
5901	meta	100
5902	meta	100
5903	retron_III-A	100
5904	meta	100
5905	meta	100
5906	meta	100
5907	meta	100
5908	meta	100
5909	meta	100
5910	meta	100
5911	meta	100
5912	meta	100
5913	meta	100
5914	meta	100
5915	meta	100
5916	meta	100
5917	meta	100
5918	meta	100
5919	meta	100
5920	meta	100
5921	meta	100
5922	meta	100
5923	meta	100
5924	meta	100
5925	meta	100
5926	meta	100
5927	meta	100
5928	DRT_other	40
5928	meta	60
5929	meta	100
5930	DMS_other	100
5931	meta	60
5931	hachiman_type_I	40
5932	Lamassu_Family	100
5933	meta	20
5933	Lamassu_Family	80
5934	meta	20
5934	pycsar_effector	40
5934	cbass_type_I	40
5935	cas_type_other	40
5935	cas_type_III-B	60
5936	DMS_other	80
5936	meta	20
5937	DMS_other	80
5937	meta	20
5938	DMS_other	40
5938	meta	60
5939	meta	20
5939	SEFIR	80
5940	DMS_other	40
5940	meta	60
5941	meta	60
5941	gabija	40
5942	meta	60
5942	Menshen_other	40
5943	ietAS	100
5944	cbass_other	40
5944	cbass_type_II	60
5945	RM_type_II	60
5945	meta	40
5946	cas_type_III-A	100
5947	Lamassu_other	40
5947	meta	20
5947	Lamassu_Family	40
5948	meta	20
5948	AbiE	80
5949	RM_type_I	80
5949	meta	20
5950	PD-T4-9	80
5950	meta	20
5951	septu_type_I	100
5952	DMS_other	40
5952	meta	60
5953	argonaute_type_III	80
5953	meta	20
5954	argonaute_type_III	80
5954	meta	20
5955	TerY-P	60
5955	TerY-P_other	40
5956	DMS_other	80
5956	meta	20
5957	meta	20
5957	pycsar_effector	80
5958	RM_type_II	80
5958	meta	20
5959	cas_type_III-A	60
5959	cas_type_III-B	40
5960	retron_II-A	100
5961	meta	20
5961	hachiman_type_I	80
5962	Mokosh_TypeI	40
5962	DMS_other	40
5962	meta	20
5963	zorya_other	80
5963	meta	20
5964	RM_type_II	80
5964	meta	20
5965	meta	60
5965	cbass_type_I	40
5966	cas_adaptation	20
5966	cas_type_I-E	80
5967	DMS_other	80
5967	meta	20
5968	DMS_other	80
5968	meta	20
5969	cas_type_III-A	40
5969	meta	60
5970	cas_type_I-D	80
5970	meta	20
5971	cas_type_I-B1	60
5971	cas_type_other	40
5972	meta	60
5972	cas_adaptation	40
5973	meta	40
5973	cas_type_other	60
5974	cas_type_I-D	80
5974	meta	20
5975	cas_type_III-B	40
5975	cas_adaptation	20
5975	cas_type_other	40
5976	meta	100
5977	meta	100
5978	meta	25
5978	Dynamins	75
5979	meta	100
5980	meta	100
5981	meta	100
5982	meta	100
5983	meta	100
5984	meta	100
5985	meta	100
5986	meta	100
5987	RM_type_II	50
5987	meta	50
5988	meta	100
5989	meta	100
5990	meta	100
5991	meta	100
5992	meta	100
5993	meta	100
5994	meta	100
5995	meta	100
5996	meta	100
5997	cas_type_III-A	100
5998	meta	100
5999	meta	100
6000	meta	100
6001	meta	100
6002	meta	100
6003	meta	100
6004	meta	100
6005	meta	100
6006	meta	100
6007	meta	50
6007	cas_type_other	50
6008	meta	100
6009	meta	100
6010	meta	100
6011	meta	100
6012	meta	100
6013	meta	100
6014	meta	100
6015	meta	100
6016	meta	100
6017	meta	100
6018	meta	100
6019	meta	100
6020	meta	100
6021	meta	100
6022	meta	100
6023	meta	100
6024	meta	100
6025	meta	100
6026	meta	100
6027	meta	100
6028	meta	100
6029	meta	100
6030	meta	100
6031	meta	100
6032	meta	100
6033	meta	100
6034	meta	100
6035	meta	100
6036	meta	100
6037	meta	100
6038	meta	100
6039	meta	100
6040	meta	100
6041	meta	100
6042	meta	100
6043	meta	100
6044	meta	100
6045	meta	100
6046	meta	100
6047	meta	100
6048	meta	100
6049	meta	100
6050	meta	100
6051	meta	100
6052	meta	100
6053	meta	100
6054	meta	100
6055	meta	100
6056	meta	100
6057	meta	100
6058	meta	100
6059	meta	100
6060	meta	100
6061	meta	100
6062	meta	100
6063	meta	100
6064	meta	100
6065	meta	100
6066	meta	100
6067	meta	50
6067	cas_type_III-D	50
6068	meta	50
6068	cas_type_other	50
6069	meta	100
6070	meta	100
6071	meta	100
6072	meta	100
6073	meta	100
6074	retron_III-A	100
6075	meta	100
6076	meta	100
6077	meta	100
6078	meta	100
6079	DRT_other	50
6079	meta	50
6080	meta	100
6081	meta	100
6082	meta	100
6083	meta	100
6084	meta	100
6085	meta	100
6086	meta	100
6087	meta	100
6088	meta	100
6089	meta	100
6090	meta	100
6091	meta	100
6092	meta	100
6093	meta	100
6094	meta	100
6095	Mokosh_TypeI	50
6095	meta	50
6096	meta	100
6097	meta	100
6098	meta	100
6099	meta	100
6100	meta	100
6101	meta	100
6102	DMS_other	50
6102	meta	50
6103	meta	100
6104	meta	100
6105	meta	100
6106	meta	100
6107	meta	100
6108	meta	100
6109	meta	100
6110	meta	100
6111	meta	100
6112	meta	100
6113	meta	100
6114	meta	100
6115	meta	100
6116	meta	100
6117	meta	100
6118	meta	100
6119	meta	100
6120	meta	100
6121	meta	100
6122	meta	100
6123	meta	100
6124	meta	100
6125	meta	100
6126	meta	100
6127	meta	100
6128	meta	100
6129	meta	100
6130	meta	100
6131	meta	100
6132	meta	100
6133	meta	100
6134	meta	100
6135	DMS_other	50
6135	meta	50
6136	meta	100
6137	meta	100
6138	meta	100
6139	meta	100
6140	meta	100
6141	meta	100
6142	meta	100
6143	meta	100
6144	meta	100
6145	meta	100
6146	meta	100
6147	meta	100
6148	Lamassu_Family	100
6149	RM_type_IV	100
6150	AbiL	100
6151	cas_type_other	100
6152	SEFIR	100
6153	cas_type_other	100
6154	cas_type_III-C	50
6154	cas_type_other	50
6155	RM_type_HNH	100
6156	DMS_other	100
6157	Menshen_other	100
6158	DRT_class_III	100
6159	cas_type_I-F1	100
6160	RosmerTA	100
6161	Menshen	50
6161	Menshen_other	50
6162	cbass_type_I	100
6163	RM_type_HNH	100
6164	AVAST_type_III	100
6165	cas_type_I-E	100
6166	AbiE	100
6167	cas_type_III-C	100
6168	cas_type_III-C	100
6169	cas_type_other	100
6170	zorya_type_I	100
6171	RM_type_II	100
6172	cas_type_I-F3	50
6172	cas_type_other	50
6173	RosmerTA	100
6174	shedu	100
6175	cas_type_IV-A	100
6176	septu_type_I	100
6177	meta	100
6178	Shango	100
6179	TIR-NLR	100
6180	SEFIR	100
6181	cbass_type_IIs	100
6182	cas_type_III-D	50
6182	cas_type_other	50
6183	zorya_other	100
6184	wadjet_type_I	100
6185	wadjet_type_I	100
6186	cas_type_III-B	100
6187	DMS_other	100
6188	zorya_other	50
6188	zorya_type_I	50
6189	SEFIR	100
6190	DMS_other	100
6191	Paris	100
6192	PD-Lambda-2	100
6193	Dpd	50
6193	DMS_other	50
6194	argonaute_solo	100
6195	cas_type_III-A	100
6196	Menshen	100
6197	DMS_other	100
6198	cas_type_I-F1	100
6199	TerY-P	50
6199	TerY-P_other	50
6200	cas_type_III-A	100
6201	cas_type_III-A	50
6201	cas_type_other	50
6202	septu_type_I	100
6203	septu_type_I	100
6204	RosmerTA	100
6205	DMS_other	100
6206	PD-T4-6	100
6207	RM_type_II	100
6208	DRT_type_III	100
6209	DRT_other	50
6209	meta	50
6210	gasdermin	100
6211	cbass_type_I	100
6212	cas_type_III-D	100
6213	AbiL	100
6214	cas_type_IV-A	100
6215	cas_type_other	100
6216	septu_type_I	100
6217	retron_III-A	100
6218	Dynamins	100
6219	AbiE	100
6220	TerY-P	50
6220	TerY-P_other	50
6221	cas_type_III-B	50
6221	cas_type_III-D	50
6222	Olokun	100
6223	Menshen	100
6224	meta	50
6224	Lamassu_Family	50
6225	meta	50
6225	Lamassu_Family	50
6226	cas_type_III-A	100
6227	cas_type_III-A	100
6228	cas_type_III-A	100
6229	cas_type_III-A	100
6230	cas_type_III-A	100
6231	wadjet_type_I	100
6232	PD-T4-2	100
6233	DMS_other	50
6233	meta	50
6234	DMS_other	100
6235	SEFIR	100
6236	cas_type_other	50
6236	cas_type_III-D	50
6237	RM_type_HNH	100
6238	cbass_other	50
6238	cbass_type_I	50
6239	DMS_other	100
6240	cas_type_VI	100
6241	wadjet_type_I	100
6242	RM_type_II	100
6243	cas_type_other	100
6244	cas_type_III-D	100
6245	AbiE	100
6246	Menshen_other	100
6247	wadjet_other	100
6248	wadjet_other	100
6249	meta	50
6249	Lamassu_Family	50
6250	zorya_other	100
6251	DdmDE	100
6252	cas_type_other	100
6253	Lamassu_other	100
6254	Dazbog	100
6255	septu_type_I	100
6256	wadjet_other	100
6257	DMS_other	50
6257	meta	50
6258	shedu	100
6259	DMS_other	100
6260	DMS_other	100
6261	TerY-P	100
6262	zorya_type_III	100
6263	meta	50
6263	Dynamins	50
6264	RM_type_I	100
6265	AbiL	100
6266	DMS_other	100
6267	shedu	100
6268	cas_type_III-A	100
6269	RM_type_II	100
6270	retron_III-A	100
6271	DRT_class_I	100
6272	cas_type_III-A	100
6273	cas_type_III-A	100
6274	SoFic	100
6275	cas_type_I-E	50
6275	cas_type_other	50
6276	ISG15-like_other	50
6276	ISG15-like	50
6277	cas_type_other	100
6278	cas_type_III-D	100
6279	cas_type_III-D	100
6280	druantia_other	100
6281	septu_type_I	100
6282	AbiU	100
6283	cas_type_IV-A	100
6284	Mokosh_TypeI	100
6285	cas_type_III-A	50
6285	cas_type_other	50
6286	druantia_type_IV	100
6287	Lamassu_Family	100
6288	gabija	100
6289	septu_type_I	100
6290	cas_type_II-A	100
6291	cas_type_III-B	50
6291	cas_type_III-D	50
6292	GAO_19	100
6293	Dynamins	100
6294	zorya_other	100
6295	Lamassu_Family	100
6296	cas_type_III-D	100
6297	meta	50
6297	Lamassu_Family	50
6298	SEFIR	100
6299	ShosTA	100
6300	retron_III-A	100
6301	cas_type_II-A	100
6302	Menshen	100
6303	Lamassu_other	50
6303	Lamassu_Family	50
6304	cas_type_II-A	100
6305	cas_type_IV-A	100
6306	cas_type_I-B1	50
6306	cas_type_other	50
6307	Mokosh_TypeII	100
6308	wadjet_type_III	100
6309	Lamassu_other	100
6310	DMS_other	100
6311	cas_type_other	100
6312	cas_type_IV-B	100
6313	Lamassu_Family	100
6314	DMS_other	100
6315	cas_type_III-B	100
6316	cas_type_other	100
6317	cas_type_other	100
6318	cas_type_other	100
6319	cas_type_I-E	100
6320	AbiL	100
6321	cas_type_III-B	100
6322	cas_type_III-A	50
6322	cas_adaptation	50
6323	Lamassu_Family	100
6324	cas_type_III-A	50
6324	cas_type_III-D	50
6325	cas_type_III-D	100
6326	cas_type_I-E	100
6327	druantia_other	100
6328	gasdermin	100
6329	zorya_other	100
6330	cas_type_I-B1	100
6331	spbK	100
6332	cas_type_IV-A	100
6333	AbiE	100
6334	kiwa	100
6335	cas_type_III-B	100
6336	septu_type_I	100
6337	Dynamins	100
6338	RADAR	100
6339	cbass_type_I	100
6340	cas_type_other	100
6341	RM_type_II	100
6342	Dynamins	100
6343	SEFIR	100
6344	RosmerTA	100
6345	Dynamins	100
6346	Menshen	50
6346	meta	50
6347	RM_type_HNH	100
6348	hachiman_type_I	100
6349	RosmerTA	100
6350	cas_type_other	100
6351	cas_type_III-A	100
6352	SEFIR	100
6353	Menshen	100
6354	Mokosh_TypeI	100
6355	cas_type_other	100
6356	Paris	100
6357	zorya_type_II	100
6358	Menshen	50
6358	septu_type_I	50
6359	wadjet_other	100
6360	SEFIR	100
6361	cas_type_other	50
6361	cas_type_III-D	50
6362	Paris	100
6363	zorya_other	100
6364	cas_type_III-B	50
6364	cas_type_other	50
6365	DMS_other	100
6366	Menshen	100
6367	DMS_other	75
6367	meta	25
6368	gasdermin	100
6369	pycsar_other	100
6370	qatABCD_other	100
6371	3HP	100
6372	HEC-02	100
6373	AbiE	100
6374	retron_III-A	100
6375	DMS_other	50
6375	meta	50
6376	cas_type_III-D	50
6376	cas_type_other	50
6377	Menshen	100
6378	Paris	100
6379	gabija	100
6380	RosmerTA	100
6381	RosmerTA	100
6382	septu_type_I	100
6383	Menshen	100
6384	cas_type_other	100
6385	AbiG	100
6386	AbiE	100
6387	DMS_other	100
6388	RosmerTA	100
6389	Menshen	100
6390	AbiE	100
6391	cas_type_IV-A	100
6392	SEFIR	100
6393	zorya_other	100
6394	zorya_other	100
6395	zorya_type_I	100
6396	AbiE	100
6397	AVAST_type_IV	100
6398	viperin_solo	100
6399	Uzume	100
6400	cas_type_other	50
6400	cas_type_III-D	50
6401	cas_type_I-C	50
6401	cas_type_other	50
6402	cas_type_other	100
6403	cas_type_other	100
6404	shedu	100
6405	meta	100
6406	kiwa	100
6407	cas_type_III-B	100
6408	PD-T4-9	100
6409	RM_type_I	100
6410	RM_type_II	100
6411	RM_type_II	100
6412	RosmerTA	100
6413	Lamassu_Family	100
6414	cas_type_other	100
6415	cas_type_I-G	50
6415	cas_type_other	50
6416	cas_type_III-D	100
6417	HEC-02	100
6418	Dynamins	100
6419	DUF4238	100
6420	PD-Lambda-2	100
6421	cas_type_other	100
6422	cas_type_II-A	100
6423	PD-Lambda-5	100
6424	DRT_other	50
6424	retron_VI	50
6425	DMS_other	100
6426	RosmerTA	100
6427	kiwa	100
6428	thoeris_type_I	100
6429	druantia_type_IV	100
6430	DMS_other	100
6431	zorya_other	100
6432	Menshen	100
6433	PD-T7-4	100
6434	AbiE	100
6435	DMS_other	100
6436	cas_type_III-D	100
6437	cas_type_I-E	100
6438	cas_type_III-B	50
6438	cas_type_other	50
6439	DMS_other	100
6440	RM_type_HNH	100
6441	cas_type_I-E	100
6442	RexAB	100
6443	thoeris_type_I	100
6444	cas_type_IV-A	100
6445	cas_type_I-E	100
6446	DMS_other	100
6447	HEC-09	100
6448	kiwa	100
6449	cbass_type_II	100
6450	cas_type_other	100
6451	cbass_type_II	100
6452	cas_type_other	100
6453	cas_type_III-D	100
6454	Menshen	100
6455	DMS_other	100
6456	cas_type_other	100
6457	3HP	100
6458	RosmerTA	100
6459	Lamassu_Family	100
6460	SEFIR	100
6461	PD-T4-4	100
6462	DRT_other	100
6463	pycsar_effector	100
6464	cas_type_other	100
6465	Olokun	100
6466	Olokun	100
6467	cas_type_I-F1	100
6468	DRT_class_I	100
6469	kiwa	100
6470	kiwa	100
6471	RM_type_I	100
6472	RM_type_II	100
6473	wadjet_type_II	50
6473	wadjet_other	50
6474	DMS_other	100
6475	cas_type_III-D	50
6475	cas_type_other	50
6476	RM_type_HNH	100
6477	retron_VII-A2	100
6478	Dazbog	100
6479	cas_type_I-B1	50
6479	cas_type_other	50
6480	cas_type_I-B1	50
6480	cas_type_other	50
6481	RM_type_I	50
6481	DMS_other	50
6482	SEFIR	100
6483	cas_type_III-A	75
6483	cas_type_other	25
6484	argonaute_other	100
6485	HEC-02	100
6486	RosmerTA	100
6487	DMS_other	100
6488	cas_type_other	100
6489	Paris	100
6490	cas_type_other	100
6491	cas_type_I-D	100
6492	Tiamat	100
6493	hachiman_type_I	100
6494	cas_type_III-G	25
6494	cas_type_other	75
6495	cas_type_I-A	100
6496	cas_type_I-A	50
6496	cas_type_other	50
6497	DMS_other	100
6498	DMS_other	100
6499	cas_type_III-A	100
6500	RM_type_II	100
6501	cas_type_I-A	100
6502	cas_type_I-A	100
6503	argonaute_solo	100
6504	cas_type_other	100
6505	cas_type_other	100
6506	cas_type_III-B	50
6506	cas_type_other	50
6507	cas_type_I-A	50
6507	cas_adaptation	50
6508	DMS_other	100
6509	druantia_other	100
6510	cbass_type_II	50
6510	pycsar_other	50
6511	cas_type_IV-B	100
6512	cas_type_III-A	50
6512	cas_type_III-B	50
6513	cas_type_III-B	100
6514	cas_type_other	100
6515	cas_type_III-B	100
6516	cas_type_III-A	100
6517	cas_type_other	100
6518	cas_type_I-E	100
6519	cas_type_other	100
6520	cas_type_III-A	100
6521	cas_type_other	100
6522	cas_adaptation	100
6523	cas_type_other	100
6524	cas_type_other	100
6525	cas_type_other	100
6526	cas_adaptation	50
6526	cas_type_V	50
6527	cas_adaptation	100
6528	cas_type_I-E	100
6529	cas_type_IV-B	100
6530	cas_type_other	100
6531	cas_type_other	100
6532	cas_type_II-A	100
6533	AbiL	100
6534	AbiE	100
6535	AbiE	100
6536	RM_type_I	100
6537	DMS_other	100
6538	zorya_type_III	100
6539	DMS_other	100
6540	RM_type_I	100
6541	DRT_type_III	100
6542	wadjet_other	50
6542	wadjet_type_I	50
6543	wadjet_other	100
6544	argonaute_solo	100
6545	Menshen	100
6546	meta	50
6546	cbass_type_I	50
6547	cbass_other	75
6547	cbass_type_II	25
6548	meta	100
6549	meta	100
6550	meta	100
6551	meta	100
6552	meta	100
6553	meta	100
6554	meta	100
6555	meta	100
6556	meta	100
6557	meta	100
6558	meta	100
6559	meta	100
6560	cas_type_I-A	66.67
6560	meta	33.33
6561	meta	100
6562	meta	100
6563	meta	100
6564	meta	100
6565	meta	100
6566	meta	100
6567	meta	100
6568	meta	100
6569	meta	100
6570	meta	100
6571	meta	33.33
6571	Dynamins	66.67
6572	meta	100
6573	meta	100
6574	meta	100
6575	meta	100
6576	meta	33.33
6576	cas_type_III-D	66.67
6577	meta	100
6578	meta	100
6579	meta	100
6580	meta	100
6581	meta	100
6582	meta	100
6583	meta	100
6584	meta	100
6585	meta	100
